behavior_id,customer_id,behavior_date,behavior_type,product_id,session_duration,pages_viewed,cart_value
385,1799,2026-03-21T09:02:13.370182,view,108.0,221,3,359.4
386,1385,2025-10-02T19:44:23.111733,search,59.0,280,3,174.73
387,1147,2025-10-09T06:05:10.498396,view,51.0,422,8,187.17
388,189,2025-08-03T15:45:20.697337,add_to_cart,173.0,294,2,5.12
389,139,2025-09-29T06:12:57.460062,view,4.0,192,1,411.98
390,1701,2025-09-14T11:37:21.533713,purchase,91.0,247,12,313.06
391,112,2026-03-04T21:32:29.704154,purchase,143.0,520,1,234.53
392,213,2025-07-14T18:46:54.916058,purchase,28.0,62,3,466.03
393,29,2026-03-04T21:18:59.140824,add_to_cart,182.0,473,10,122.05
394,681,2026-03-02T10:08:30.049307,add_to_cart,117.0,662,15,483.4
395,156,2025-08-23T11:21:36.607643,add_to_cart,133.0,19,13,390.06
396,1211,2025-08-05T11:25:08.697036,add_to_cart,2.0,460,8,485.76
397,296,2026-06-15T10:39:52.184700,wishlist,57.0,736,13,183.01
398,880,2025-09-27T14:45:29.897404,wishlist,7.0,767,14,466.35
399,1672,2026-05-01T07:10:49.893555,view,8.0,209,7,397.6
400,1613,2026-07-05T19:18:21.618788,review,2.0,576,9,90.38
401,656,2026-05-12T14:39:32.011628,review,90.0,108,7,57.57
402,439,2026-02-21T12:32:06.548052,add_to_cart,54.0,50,1,403.75
403,95,2026-04-15T02:08:55.193308,view,169.0,873,4,467.83
404,359,2025-07-20T12:15:13.657697,view,108.0,137,4,361.23
405,269,2026-04-24T02:00:04.505363,wishlist,5.0,520,7,499.71
406,1891,2026-01-18T23:56:25.762243,review,179.0,581,11,330.92
407,70,2026-02-21T01:23:58.222704,purchase,97.0,409,5,442.79
408,703,2026-05-20T08:44:20.268621,search,76.0,157,9,124.36
409,1413,2026-01-25T07:55:48.505266,review,171.0,571,3,93.81
410,172,2026-04-04T11:11:42.892997,view,36.0,151,14,451.18
411,1315,2025-12-04T07:16:17.533118,add_to_cart,88.0,887,9,334.64
412,1291,2025-09-28T06:58:38.144526,add_to_cart,157.0,819,11,413.85
413,333,2026-04-06T02:25:39.155117,purchase,197.0,716,9,349.48
414,938,2025-07-12T04:14:44.450036,wishlist,147.0,599,2,7.52
415,1223,2026-02-18T12:10:42.123737,purchase,26.0,759,12,277.52
416,1283,2025-12-04T01:16:43.379136,wishlist,99.0,694,2,394.38
417,1467,2025-10-17T19:34:15.152622,review,154.0,293,2,72.68
418,588,2026-06-22T09:35:16.267265,add_to_cart,161.0,816,3,183.07
419,571,2025-12-02T00:07:49.179770,review,55.0,750,3,488.07
420,243,2025-09-27T13:19:57.775510,wishlist,44.0,156,10,224.69
421,960,2026-02-08T10:46:33.832782,search,188.0,778,5,185.79
422,1933,2026-02-14T03:49:44.242624,purchase,27.0,741,5,224.7
423,746,2026-05-14T10:17:58.013691,purchase,135.0,182,3,112.48
424,836,2025-10-28T09:06:46.145334,review,8.0,337,2,214.43
425,146,2025-12-09T21:58:05.987067,review,195.0,282,9,124.99
426,811,2026-06-16T23:13:10.996058,wishlist,187.0,40,10,310.02
427,1935,2026-02-01T14:12:42.494112,review,29.0,432,15,334.0
428,448,2026-02-19T10:08:47.764603,view,182.0,757,9,332.71
429,1738,2026-04-10T04:23:29.365741,wishlist,145.0,370,13,196.06
430,555,2026-01-31T20:33:54.763767,purchase,31.0,528,6,219.26
431,635,2026-06-22T08:31:08.721043,wishlist,164.0,52,14,152.6
432,39,2025-08-06T17:08:10.004600,view,172.0,52,15,284.38
433,929,2025-07-12T17:29:15.749248,view,140.0,16,15,7.92
434,376,2026-02-16T23:40:46.125257,wishlist,133.0,15,10,196.24
435,1139,2026-01-14T01:58:41.799541,wishlist,184.0,299,13,319.2
436,937,2026-02-03T16:03:18.674895,review,175.0,697,9,421.91
437,922,2025-09-19T23:21:25.493571,review,150.0,764,6,451.86
438,1638,2026-05-16T09:28:02.492489,view,186.0,292,15,4.16
439,580,2025-10-30T23:14:11.559876,search,84.0,549,10,97.85
440,934,2026-04-30T00:24:27.235702,search,191.0,187,7,492.5
441,475,2025-10-03T13:42:44.548222,wishlist,43.0,49,2,33.91
442,1835,2026-06-12T03:50:26.443466,review,89.0,364,13,122.48
443,1403,2025-11-17T23:07:41.751073,wishlist,105.0,69,8,353.0
444,767,2025-08-22T02:04:34.810848,review,164.0,791,10,151.19
445,1778,2026-03-25T18:14:17.680354,add_to_cart,69.0,175,11,231.28
446,1172,2026-02-12T17:00:52.783133,wishlist,133.0,78,7,28.73
447,1266,2026-05-11T22:23:19.060075,search,166.0,361,10,25.36
448,1438,2026-04-04T00:06:09.792339,add_to_cart,156.0,225,3,414.57
449,1054,2025-09-13T22:57:40.311126,review,27.0,76,2,314.1
450,1520,2026-03-14T03:57:46.535996,search,147.0,747,12,487.34
451,1518,2025-08-20T23:59:22.292738,review,123.0,367,4,486.26
452,1794,2026-03-17T15:46:56.124980,wishlist,60.0,18,4,284.47
453,336,2025-08-05T00:20:20.530308,review,165.0,719,6,405.25
454,1680,2025-10-02T17:26:15.506976,add_to_cart,24.0,326,15,220.02
455,1604,2026-06-13T20:51:26.186431,review,59.0,678,9,461.31
456,1290,2025-07-10T22:17:52.058369,add_to_cart,23.0,135,2,238.39
457,1936,2025-11-27T21:47:21.147391,add_to_cart,92.0,345,11,230.8
458,301,2025-11-01T02:19:31.510731,view,23.0,505,12,150.24
459,733,2025-09-16T04:08:10.429004,search,86.0,588,14,144.59
460,453,2025-09-06T20:27:12.462515,view,107.0,323,5,281.98
461,697,2026-02-10T11:44:27.341539,wishlist,3.0,500,10,450.89
462,985,2026-06-18T12:28:45.686327,add_to_cart,191.0,112,10,102.4
463,1644,2026-06-04T19:35:30.024158,purchase,86.0,277,2,324.22
464,274,2026-06-24T01:27:38.836651,review,139.0,697,6,473.98
465,1083,2025-08-01T00:06:59.648739,view,117.0,66,9,71.47
466,1003,2025-08-10T20:25:36.794312,view,127.0,823,1,359.02
467,880,2026-01-25T23:44:35.657973,view,170.0,606,9,465.48
468,997,2025-11-22T00:05:15.940390,add_to_cart,68.0,742,3,204.85
469,149,2026-05-25T00:57:26.391120,purchase,28.0,364,6,249.88
470,1115,2026-04-11T09:05:55.259062,search,193.0,130,2,464.48
471,1268,2026-06-29T09:08:59.184629,add_to_cart,75.0,532,1,231.79
472,1057,2025-11-06T22:51:56.774841,purchase,147.0,746,4,270.2
473,1336,2026-07-04T10:32:46.625160,review,43.0,287,7,471.64
474,1527,2025-11-23T21:31:33.665055,view,50.0,724,2,264.27
475,665,2026-05-04T21:35:55.429292,view,195.0,217,3,475.43
476,955,2026-04-15T07:03:45.250730,purchase,116.0,205,5,63.8
477,911,2026-05-02T10:13:47.586504,review,81.0,285,9,57.29
478,322,2026-06-08T18:29:13.244291,purchase,50.0,718,9,407.41
479,1233,2026-04-23T05:52:02.458177,wishlist,13.0,565,1,334.84
480,881,2026-02-12T03:30:53.972239,add_to_cart,158.0,581,7,345.06
481,1279,2025-08-28T22:20:46.245195,wishlist,61.0,840,9,81.17
482,991,2026-02-18T06:28:31.663388,search,172.0,806,9,23.55
483,1789,2026-04-15T22:28:29.502282,review,36.0,521,13,344.15
484,1749,2026-06-09T18:32:27.061852,search,135.0,707,11,296.48
485,596,2026-02-08T10:38:05.682045,view,193.0,94,4,123.85
486,352,2026-01-27T05:14:43.147072,wishlist,57.0,672,6,21.35
487,151,2025-12-11T03:07:14.253601,view,121.0,263,9,261.26
488,441,2025-07-13T00:26:02.434331,wishlist,160.0,23,14,356.98
489,413,2026-01-14T15:37:27.339564,search,19.0,796,8,499.37
490,920,2025-07-07T10:53:37.501482,view,89.0,829,3,496.54
491,1622,2025-12-19T10:55:33.445193,search,183.0,26,3,254.76
492,1149,2025-09-16T21:00:48.163191,purchase,43.0,388,14,460.05
493,1707,2025-09-02T16:29:35.703246,wishlist,67.0,280,3,277.17
494,737,2025-07-20T18:53:17.395373,add_to_cart,89.0,62,3,112.0
495,1739,2025-07-10T20:03:00.301158,purchase,105.0,285,3,136.19
496,1417,2026-01-15T02:06:35.329173,review,189.0,372,12,494.34
497,400,2026-04-14T04:54:55.427678,search,77.0,113,4,461.71
498,539,2026-01-16T05:27:35.987611,search,19.0,577,13,448.85
499,102,2026-05-15T19:56:56.005846,search,147.0,98,8,59.1
500,1887,2026-03-04T05:55:45.940486,review,157.0,776,5,329.08
501,1407,2026-06-04T11:56:40.931905,review,61.0,237,8,448.59
502,731,2025-08-04T16:32:14.831976,add_to_cart,112.0,281,13,234.52
503,4,2026-03-16T16:40:34.682718,review,200.0,118,8,423.94
504,1475,2025-10-11T19:33:06.760957,purchase,155.0,40,7,237.12
505,903,2025-12-20T23:40:41.977380,wishlist,57.0,99,2,8.41
506,512,2025-08-18T03:22:09.392137,purchase,29.0,248,3,124.79
507,64,2026-05-25T14:11:21.632904,review,43.0,305,1,468.9
508,1656,2025-07-13T23:44:13.450763,search,188.0,162,10,3.34
509,1370,2025-11-16T12:19:59.002358,add_to_cart,132.0,47,14,194.53
510,117,2026-01-27T11:36:56.448344,view,7.0,200,3,24.7
511,948,2026-01-15T08:27:18.998342,add_to_cart,74.0,396,10,18.16
512,528,2026-03-04T02:47:44.936013,wishlist,9.0,559,6,451.67
513,1564,2025-09-25T02:38:12.010349,search,48.0,506,4,52.93
514,920,2026-04-10T15:57:40.360917,wishlist,24.0,442,1,476.08
515,1417,2026-02-18T18:07:06.566669,purchase,108.0,654,10,128.38
516,1394,2025-07-09T03:09:00.427523,search,106.0,592,7,36.56
517,1724,2026-05-21T03:34:33.106128,add_to_cart,158.0,767,3,462.64
518,1368,2026-03-31T22:29:41.799599,add_to_cart,49.0,660,8,391.8
519,149,2025-09-03T01:31:59.775682,purchase,172.0,722,13,401.47
520,1652,2026-05-22T13:06:54.098368,review,117.0,731,12,491.27
521,1548,2026-05-01T02:31:40.136435,purchase,75.0,710,15,101.74
522,969,2025-10-01T03:34:41.818217,purchase,100.0,124,13,471.62
523,1930,2025-12-06T21:24:01.673061,add_to_cart,76.0,412,11,123.87
524,839,2025-12-10T16:52:28.419745,purchase,24.0,241,6,271.03
525,28,2026-04-11T05:18:35.703409,add_to_cart,173.0,515,10,248.7
526,666,2025-07-13T18:32:05.919462,add_to_cart,62.0,624,12,403.63
527,175,2026-06-25T05:29:32.980042,purchase,162.0,21,15,106.26
528,1769,2026-06-02T06:14:20.086871,review,107.0,81,7,373.78
529,1085,2025-08-29T07:27:50.920952,view,114.0,424,12,205.33
530,1826,2026-07-02T01:37:39.286645,search,120.0,111,6,237.75
531,530,2026-01-26T05:02:07.400933,review,153.0,236,2,420.14
532,1411,2026-02-21T16:15:18.172109,review,193.0,340,15,488.67
533,1875,2025-09-19T16:36:32.176185,view,43.0,643,11,67.57
534,1218,2026-01-16T07:53:16.158325,add_to_cart,190.0,705,4,37.53
535,94,2025-07-31T04:45:10.880513,review,189.0,150,7,469.64
536,563,2026-05-11T05:19:56.692361,purchase,156.0,48,3,384.41
537,1415,2026-04-30T18:22:47.885439,purchase,178.0,831,7,316.36
538,1659,2025-08-09T16:03:51.174756,review,38.0,233,5,230.59
539,1759,2025-08-10T17:11:59.314102,add_to_cart,4.0,267,2,65.54
540,468,2025-11-15T07:56:10.926518,search,88.0,476,1,424.41
541,1601,2025-08-11T12:23:14.054324,review,170.0,778,3,108.18
542,1507,2026-06-05T06:24:25.135143,add_to_cart,101.0,245,6,232.7
543,1145,2026-06-26T09:09:30.570964,review,114.0,752,15,206.27
544,1139,2026-05-13T02:22:43.489269,add_to_cart,131.0,525,6,301.46
545,385,2026-02-10T02:48:55.870823,view,75.0,389,3,85.72
546,951,2026-04-27T05:03:20.316204,purchase,138.0,293,2,399.92
547,469,2025-10-24T15:08:55.637582,add_to_cart,104.0,36,15,76.69
548,743,2025-12-29T06:06:20.459374,add_to_cart,198.0,435,11,204.26
549,1827,2025-07-15T16:48:32.572560,view,191.0,730,1,344.31
550,1078,2026-06-13T19:56:44.653125,wishlist,83.0,754,4,11.79
551,450,2026-02-24T22:25:05.055363,purchase,9.0,234,15,82.86
552,1103,2026-03-18T16:32:17.812430,purchase,169.0,894,13,371.76
553,871,2026-02-03T13:59:10.149984,purchase,164.0,874,1,413.35
554,1585,2026-03-09T00:48:21.748115,wishlist,97.0,259,1,120.63
555,668,2026-06-18T13:53:01.401263,view,6.0,206,11,190.69
556,1569,2026-05-06T13:41:23.498224,review,145.0,131,7,84.78
557,249,2025-12-01T05:04:38.562278,add_to_cart,149.0,175,12,161.9
558,73,2026-06-03T01:29:42.144645,wishlist,122.0,207,7,391.94
559,1532,2026-03-08T02:51:06.320053,view,13.0,626,1,483.26
560,149,2025-10-02T04:51:00.982593,review,6.0,15,15,93.79
561,1842,2026-06-26T01:25:28.130378,view,166.0,530,7,307.64
562,1808,2025-07-24T13:48:24.939350,wishlist,75.0,583,6,463.2
563,1681,2026-06-19T22:54:04.968135,search,178.0,409,2,144.96
564,426,2025-11-05T04:05:04.061195,review,148.0,387,11,59.82
565,743,2025-08-03T04:11:58.731001,view,8.0,849,5,285.04
566,65,2026-03-28T18:54:44.771068,add_to_cart,175.0,316,7,110.08
567,753,2026-04-20T16:21:56.437273,add_to_cart,66.0,683,12,296.99
568,593,2026-03-22T01:16:44.581494,search,132.0,693,5,417.83
569,364,2025-10-15T20:31:29.478513,wishlist,64.0,439,14,137.27
570,1863,2025-08-24T06:20:35.868301,view,2.0,575,3,99.1
571,910,2025-09-22T13:46:32.879503,view,101.0,438,6,163.07
572,966,2025-11-02T14:20:41.270415,search,76.0,825,2,120.3
573,859,2026-04-27T09:58:41.414753,wishlist,5.0,221,8,61.17
574,746,2025-09-04T05:03:22.590539,add_to_cart,163.0,727,9,300.68
575,298,2025-08-04T04:25:53.272547,add_to_cart,16.0,278,9,11.08
576,1517,2026-05-26T17:40:47.140517,wishlist,113.0,868,1,218.11
577,752,2025-12-29T01:13:06.046715,review,123.0,257,5,408.41
578,1634,2026-03-16T16:34:57.101544,purchase,91.0,299,2,110.3
579,400,2026-02-26T05:59:50.585325,view,142.0,381,1,413.59
580,128,2025-11-09T13:21:20.922072,review,120.0,584,3,271.23
581,99,2025-12-29T03:27:34.327080,review,173.0,54,14,232.51
582,1034,2025-11-21T05:17:49.421960,review,149.0,773,10,25.41
583,1696,2025-08-30T20:07:07.768473,add_to_cart,161.0,147,12,380.62
584,1307,2025-09-27T11:53:45.904555,search,18.0,429,5,7.37
585,1979,2025-08-21T16:19:18.438810,wishlist,22.0,426,1,7.05
586,1818,2026-04-16T01:57:05.452200,wishlist,30.0,478,12,463.97
587,332,2026-06-03T13:46:09.267920,search,156.0,443,7,195.37
588,1100,2025-11-19T04:21:45.752433,purchase,39.0,183,2,398.54
589,1030,2026-02-03T13:32:43.639972,wishlist,112.0,328,4,436.58
590,1322,2025-10-13T22:52:15.342499,view,165.0,330,8,274.15
591,536,2025-10-26T21:08:08.465008,view,146.0,503,13,22.03
592,1447,2026-05-24T12:31:39.404102,view,166.0,558,12,318.86
593,485,2025-10-08T22:15:03.497602,wishlist,165.0,748,2,280.86
594,993,2025-09-25T06:54:23.420365,purchase,44.0,113,14,191.44
595,881,2026-01-03T03:43:11.763737,wishlist,83.0,600,2,383.64
596,33,2026-06-08T02:59:47.811110,review,116.0,117,13,105.11
597,1681,2026-04-21T22:49:55.006376,add_to_cart,178.0,106,15,324.08
598,1398,2026-03-06T09:08:03.892653,add_to_cart,163.0,58,8,302.48
599,806,2025-10-18T18:54:54.830059,purchase,156.0,341,5,486.27
600,1136,2026-02-03T09:26:08.310526,view,195.0,12,14,64.84
601,406,2026-05-12T21:30:21.124056,review,22.0,177,2,210.43
602,1956,2026-07-03T14:59:50.918780,wishlist,198.0,416,3,295.0
603,917,2025-07-09T11:17:44.680519,review,156.0,840,5,91.0
604,800,2026-07-02T13:47:39.337023,wishlist,168.0,184,11,393.34
605,1185,2025-11-28T14:30:11.387590,review,105.0,41,1,168.58
606,210,2025-12-12T11:48:42.540938,purchase,114.0,802,14,279.15
607,3,2026-01-09T07:44:31.970906,wishlist,53.0,11,4,478.64
608,648,2026-06-16T17:02:06.838074,search,35.0,239,11,342.51
609,1667,2026-04-18T07:15:20.403314,review,53.0,675,10,2.43
610,1583,2026-03-22T23:57:38.665716,wishlist,187.0,816,14,8.95
611,1101,2025-09-25T18:45:28.664558,review,143.0,113,11,443.17
612,281,2025-07-17T10:58:10.920736,add_to_cart,154.0,234,11,295.39
613,1273,2025-12-30T06:13:36.211750,view,33.0,223,13,331.51
614,1625,2025-12-23T01:02:49.202620,add_to_cart,135.0,27,13,244.99
615,646,2025-08-30T16:02:09.642998,purchase,59.0,387,1,289.18
616,322,2026-05-26T02:00:42.527522,wishlist,50.0,809,15,286.21
617,420,2025-10-29T14:42:17.331065,wishlist,33.0,110,2,482.11
618,252,2025-11-19T02:08:11.236959,view,128.0,114,6,192.32
619,785,2025-10-09T14:32:46.590421,add_to_cart,48.0,166,12,437.65
620,374,2025-10-02T04:10:11.144426,review,176.0,565,4,316.77
621,1170,2025-09-20T07:41:09.619893,purchase,174.0,534,4,36.36
622,1900,2025-08-18T14:19:01.550159,view,95.0,608,9,243.9
623,579,2026-05-03T05:29:58.982395,purchase,45.0,862,5,72.11
624,21,2025-08-12T12:00:09.372336,purchase,126.0,555,4,172.8
625,517,2025-09-21T11:37:38.874257,purchase,24.0,544,3,76.79
626,1003,2026-01-09T15:27:37.307983,add_to_cart,97.0,229,2,132.39
627,1449,2026-01-25T17:21:21.352183,wishlist,79.0,606,15,471.62
628,1094,2025-08-12T08:40:17.088538,review,121.0,337,10,224.62
629,593,2025-08-27T14:23:59.340042,purchase,140.0,155,8,92.29
630,215,2025-10-31T12:04:27.327699,add_to_cart,93.0,778,12,149.0
631,1849,2025-12-14T11:05:37.321457,view,111.0,619,11,74.41
632,578,2026-01-11T22:18:25.498130,wishlist,136.0,670,14,482.52
633,255,2025-09-07T10:49:17.455088,review,48.0,635,2,234.01
634,1911,2026-03-08T18:13:21.432486,wishlist,69.0,316,6,389.59
635,971,2026-06-11T16:27:58.766624,review,72.0,315,13,431.71
636,582,2025-09-28T21:57:29.212877,view,27.0,420,8,92.98
637,278,2026-07-01T07:02:34.444326,add_to_cart,193.0,591,3,122.76
638,1039,2026-05-20T00:01:22.595712,view,24.0,421,3,246.3
639,648,2026-06-07T05:13:17.128107,review,40.0,276,13,30.74
640,1838,2025-11-06T03:18:18.693556,review,195.0,585,8,174.4
641,502,2025-12-09T23:27:34.996366,review,137.0,355,2,122.86
642,194,2025-09-22T10:29:05.358131,view,66.0,410,7,101.26
643,540,2026-06-29T16:25:47.751356,wishlist,92.0,25,9,172.41
644,1960,2025-08-26T21:00:50.539654,wishlist,94.0,162,3,271.63
645,1126,2025-08-23T02:10:24.531034,review,91.0,68,8,170.13
646,496,2026-05-03T05:12:48.059623,search,32.0,191,4,329.51
647,1847,2026-06-03T00:00:18.757060,add_to_cart,140.0,806,3,194.62
648,627,2025-08-23T01:05:55.207302,wishlist,5.0,30,14,493.79
649,174,2025-12-05T17:54:14.820218,review,83.0,641,3,32.57
650,58,2025-08-02T23:04:25.279830,purchase,35.0,99,12,45.33
651,1382,2025-08-19T13:41:40.810311,review,122.0,279,4,32.99
652,1294,2026-02-23T09:49:56.859523,search,149.0,166,1,160.16
653,1898,2026-06-19T05:42:03.991875,wishlist,177.0,739,9,98.88
654,1152,2025-08-26T16:41:29.277710,review,166.0,802,7,50.67
655,658,2026-05-28T16:48:46.162675,wishlist,46.0,9,15,407.34
656,792,2025-11-15T20:04:54.421085,view,107.0,447,11,243.44
657,1073,2026-05-02T13:14:44.100565,review,190.0,51,8,85.86
658,329,2026-04-18T12:52:08.509277,add_to_cart,42.0,206,13,408.14
659,1161,2026-04-07T21:09:36.722702,review,74.0,877,14,257.48
660,219,2025-12-18T05:44:36.659001,view,48.0,289,13,253.33
661,150,2025-07-10T17:47:58.180312,wishlist,,848,6,190.72
662,1790,2026-04-11T12:50:37.349902,add_to_cart,134.0,684,11,351.41
663,1995,2025-08-14T14:38:21.819757,search,8.0,87,13,159.33
664,133,2026-02-24T02:59:47.902892,search,107.0,872,7,244.45
665,1669,2025-11-13T14:28:32.756574,search,171.0,120,7,263.36
666,245,2025-08-20T12:57:11.080812,view,160.0,813,5,327.34
667,169,2025-10-08T09:57:50.588352,review,43.0,528,2,342.25
668,1420,2025-10-24T09:07:11.281912,search,168.0,540,4,457.51
669,1247,2025-08-20T16:55:41.543901,search,99.0,6,1,146.74
670,1270,2026-01-19T21:52:06.176576,search,120.0,729,3,48.98
671,25,2025-09-29T19:16:36.088935,purchase,48.0,370,8,4.59
672,1898,2026-02-16T13:43:48.929412,add_to_cart,28.0,56,5,163.69
673,818,2026-05-06T06:54:00.800492,add_to_cart,156.0,667,6,330.28
674,596,2026-06-11T12:46:59.771313,purchase,138.0,498,7,166.25
675,709,2026-05-24T19:49:48.495668,search,61.0,25,13,248.68
676,917,2026-03-18T02:51:10.882191,wishlist,79.0,628,15,286.83
677,295,2026-01-29T06:47:50.097919,wishlist,31.0,451,2,214.32
678,1778,2025-10-05T01:44:26.423698,add_to_cart,108.0,395,13,3.66
679,90,2025-08-11T18:40:19.368482,wishlist,18.0,675,5,477.98
680,1890,2026-02-12T00:06:01.293284,search,184.0,341,1,344.88
681,1511,2025-10-09T14:02:11.241769,view,184.0,642,4,45.4
682,826,2025-12-10T21:57:30.769719,review,71.0,409,8,304.62
683,272,2026-01-11T00:17:35.154160,purchase,74.0,657,5,16.01
684,1793,2026-04-11T19:03:08.311631,search,49.0,641,3,463.94
685,449,2025-08-29T22:36:37.868009,search,60.0,811,7,276.84
686,1371,2026-05-05T11:43:47.406569,review,126.0,886,14,165.87
687,1999,2026-03-05T23:59:43.612628,review,9.0,358,5,169.69
688,1764,2026-03-30T05:54:42.896569,search,10.0,179,7,151.93
689,1308,2025-12-26T19:29:44.915014,add_to_cart,168.0,304,9,81.6
690,1672,2026-04-03T11:27:50.886749,add_to_cart,30.0,53,15,334.61
691,1600,2025-11-09T08:42:30.795545,view,149.0,740,1,197.1
692,1183,2026-02-21T04:28:00.362997,add_to_cart,197.0,757,13,195.01
693,1319,2025-08-12T16:11:34.091466,wishlist,70.0,640,8,361.34
694,1116,2026-05-04T03:59:53.589582,purchase,148.0,658,12,410.56
695,1946,2025-12-08T01:56:42.541350,add_to_cart,42.0,860,9,290.9
696,172,2026-06-19T00:52:11.095714,search,144.0,297,6,430.6
697,1504,2026-03-23T17:43:52.159502,review,54.0,115,10,141.42
698,771,2025-12-09T02:52:40.533454,add_to_cart,195.0,218,14,6.38
699,107,2025-08-28T23:27:38.990848,purchase,91.0,124,5,468.24
700,1616,2026-01-01T17:07:29.880801,review,115.0,98,9,248.95
701,1296,2026-04-24T21:09:41.522423,wishlist,29.0,44,13,347.92
702,864,2026-03-13T00:39:28.699470,purchase,70.0,435,3,56.37
703,1949,2026-06-07T13:40:06.009861,review,9.0,255,7,393.49
704,1307,2026-06-30T21:50:55.212231,wishlist,88.0,531,8,468.69
705,1078,2025-11-02T05:14:55.263578,view,91.0,381,8,307.55
706,964,2026-03-15T10:50:07.734903,purchase,142.0,199,2,351.17
707,135,2025-12-19T18:07:55.057754,purchase,4.0,799,5,33.44
708,1651,2025-12-08T15:50:56.537802,purchase,96.0,325,3,460.03
709,1248,2026-04-18T19:05:16.276512,add_to_cart,88.0,585,12,18.21
710,1230,2026-01-28T00:02:21.305708,purchase,123.0,841,12,303.63
711,1609,2026-06-07T00:30:42.546843,view,13.0,321,8,262.79
712,1836,2025-11-17T09:59:46.131339,add_to_cart,12.0,886,2,441.73
713,524,2026-03-10T14:49:40.651848,add_to_cart,79.0,464,10,156.15
714,469,2026-02-24T09:41:29.366707,view,158.0,8,11,278.97
715,1922,2025-07-20T19:31:34.111989,search,84.0,102,8,129.55
716,1879,2026-01-23T02:02:35.760989,purchase,73.0,406,3,213.03
717,447,2025-09-02T14:39:16.025513,add_to_cart,75.0,784,11,449.03
718,693,2026-05-09T13:37:32.790256,add_to_cart,94.0,236,4,69.0
719,843,2025-12-19T07:35:15.418933,view,186.0,857,14,200.51
720,17,2025-10-22T18:47:00.123922,add_to_cart,32.0,783,11,430.59
721,201,2026-02-15T14:24:05.125354,add_to_cart,14.0,132,12,26.47
722,136,2026-04-07T00:12:55.687600,add_to_cart,2.0,162,14,46.25
723,417,2026-07-03T23:45:50.140440,add_to_cart,91.0,352,2,154.09
724,269,2026-01-21T03:03:03.030995,add_to_cart,162.0,766,13,288.61
725,896,2025-11-04T10:21:05.954330,purchase,163.0,314,12,303.19
726,1966,2025-10-20T10:04:24.051751,review,24.0,30,14,320.1
