session_id,customer_id,session_date,duration_seconds,pages_visited,source,device_type,bounce
393,336.0,2025-10-10T06:19:27.353733,2019,1,direct,tablet,False
394,1849.0,2025-08-18T13:21:34.863452,1672,19,social,tablet,False
395,1178.0,2026-06-15T08:18:12.469168,2201,14,paid,desktop,True
396,,2025-10-23T19:37:13.171798,2076,18,email,tablet,False
397,1343.0,2025-08-31T11:25:15.722751,1937,10,email,desktop,False
398,227.0,2026-04-04T18:58:30.185561,3050,12,referral,tablet,False
399,,2026-05-25T14:57:58.540887,3014,4,email,mobile,False
400,479.0,2025-07-24T08:15:56.278411,875,9,paid,tablet,True
401,1362.0,2026-05-18T16:46:39.060025,2039,17,social,tablet,False
402,426.0,2025-11-22T13:35:06.017890,1257,17,direct,tablet,False
403,75.0,2025-09-14T07:37:00.558697,1106,18,organic,desktop,True
404,1439.0,2026-04-17T11:27:53.358271,1224,11,social,desktop,False
405,1773.0,2025-11-04T09:32:04.649723,999,3,referral,mobile,True
406,894.0,2025-12-30T13:54:03.135583,644,10,organic,mobile,False
407,51.0,2026-03-12T13:50:35.293118,221,4,paid,mobile,True
408,842.0,2025-08-12T00:14:50.490879,3553,6,paid,desktop,False
409,,2026-06-20T10:47:20.323826,1375,9,email,tablet,True
410,1591.0,2026-06-20T17:40:35.342946,1808,9,referral,tablet,True
411,1341.0,2026-01-15T10:20:39.235145,1449,2,direct,mobile,False
412,1971.0,2025-07-06T12:25:44.551950,1481,11,direct,mobile,True
413,571.0,2025-12-09T11:39:37.073455,2115,6,email,mobile,True
414,1803.0,2026-01-31T08:48:05.565133,2028,16,email,desktop,True
415,1220.0,2026-01-12T06:57:59.802378,1682,10,organic,tablet,False
416,1550.0,2025-11-04T12:41:56.860001,3345,12,email,desktop,True
417,807.0,2025-11-09T23:12:54.267833,2214,14,organic,mobile,True
418,1115.0,2026-02-20T07:40:38.634600,2378,15,email,desktop,False
419,1094.0,2026-05-29T18:37:24.407789,3269,7,referral,tablet,False
420,1266.0,2026-03-04T07:55:41.302695,1742,12,referral,desktop,False
421,438.0,2025-09-10T05:19:29.259791,1367,14,direct,mobile,False
422,879.0,2026-06-05T01:21:05.554769,3296,19,direct,desktop,False
423,1748.0,2025-11-25T05:17:11.295494,2818,7,paid,desktop,False
424,123.0,2025-10-01T10:05:40.457657,870,15,email,mobile,False
425,959.0,2025-07-22T22:08:48.686411,1457,2,direct,tablet,True
426,66.0,2026-05-18T14:18:43.017769,1706,5,referral,desktop,False
427,1814.0,2025-10-07T00:15:02.821627,3531,6,direct,desktop,False
428,1480.0,2025-12-03T05:37:10.856281,693,20,social,desktop,False
429,1451.0,2026-01-05T15:15:51.716623,277,19,social,mobile,True
430,208.0,2025-07-28T15:05:06.467991,2169,20,social,mobile,True
431,624.0,2026-01-24T01:10:32.063102,2696,1,social,desktop,False
432,692.0,2026-06-17T02:24:13.550556,1005,18,direct,desktop,False
433,1205.0,2025-11-27T22:16:44.214478,132,18,paid,desktop,False
434,1909.0,2025-09-30T03:14:59.265936,3072,16,paid,desktop,True
435,131.0,2025-10-28T09:58:11.831316,2657,3,referral,desktop,False
436,,2025-11-12T23:21:57.520116,1543,8,paid,mobile,False
437,85.0,2026-05-03T03:37:58.542468,2849,12,organic,mobile,False
438,915.0,2025-09-30T18:45:04.371021,737,2,organic,mobile,False
439,1978.0,2025-10-26T15:17:55.955121,722,16,organic,tablet,True
440,1996.0,2025-07-17T04:03:11.255481,1995,13,referral,mobile,False
441,464.0,2025-12-20T08:28:59.680116,156,6,organic,mobile,False
442,1814.0,2025-11-15T15:46:28.022303,2705,14,direct,mobile,False
443,283.0,2026-02-22T21:14:41.356792,1343,20,organic,desktop,True
444,694.0,2026-03-10T06:10:05.718239,3186,12,social,desktop,True
445,54.0,2025-08-20T14:49:33.132368,2096,18,referral,tablet,False
446,242.0,2025-10-14T22:24:54.725783,996,15,direct,desktop,True
447,1662.0,2026-05-25T12:28:31.270178,764,13,direct,mobile,False
448,,2026-02-06T10:53:49.723042,140,4,referral,mobile,False
449,586.0,2025-07-13T15:58:10.698328,1681,6,referral,desktop,True
450,698.0,2026-02-21T03:24:14.220239,3073,17,organic,mobile,False
451,370.0,2025-12-09T09:47:37.075677,3476,1,paid,mobile,False
452,123.0,2025-10-03T12:06:04.526612,411,1,social,mobile,False
453,1634.0,2026-01-20T19:39:37.313666,2665,8,social,desktop,False
454,1282.0,2025-10-23T09:55:21.806607,1661,16,organic,desktop,True
455,1875.0,2025-08-31T14:48:20.260213,2435,7,email,desktop,True
456,1792.0,2025-08-12T15:11:44.499668,1137,20,paid,desktop,True
457,1986.0,2025-07-16T16:22:00.088142,875,4,direct,mobile,False
458,1101.0,2025-11-09T11:06:13.248794,3505,6,email,mobile,False
459,137.0,2026-04-06T22:33:47.791755,473,16,email,desktop,True
460,,2026-01-11T21:56:33.295645,2194,5,email,desktop,False
461,1520.0,2026-02-20T13:04:43.975770,3118,10,social,desktop,True
462,1674.0,2026-05-06T16:48:35.993740,612,4,social,tablet,True
463,1625.0,2026-04-16T14:11:18.943617,723,10,paid,tablet,True
464,244.0,2025-10-19T05:42:10.031991,468,1,organic,mobile,False
465,1280.0,2025-07-15T18:16:02.269313,837,4,referral,desktop,False
466,368.0,2025-11-14T10:50:47.837654,962,10,paid,mobile,True
467,1856.0,2026-06-02T08:14:50.095486,521,1,email,mobile,False
468,1176.0,2026-02-22T23:14:42.981004,2365,13,social,tablet,True
469,340.0,2025-09-21T22:23:47.912414,2506,5,social,mobile,False
470,1218.0,2026-02-17T16:26:52.744293,123,12,organic,tablet,True
471,,2025-12-03T04:43:46.493500,28,2,paid,mobile,True
472,1544.0,2025-12-12T18:30:02.228012,3530,11,email,mobile,True
473,791.0,2026-06-08T22:01:59.052228,678,18,referral,tablet,False
474,1320.0,2025-10-27T08:10:19.492682,1054,11,email,tablet,False
475,1745.0,2025-08-20T13:07:24.952075,3084,19,paid,mobile,False
476,1504.0,2025-11-20T11:11:03.772727,2215,4,organic,tablet,True
477,900.0,2025-07-25T19:49:28.198201,1007,15,organic,mobile,False
478,722.0,2026-04-03T07:41:13.367316,1338,16,organic,desktop,False
479,653.0,2026-01-02T04:58:28.974397,1789,19,social,desktop,False
480,6.0,2026-06-23T00:05:57.080414,1478,15,email,mobile,True
481,512.0,2026-05-12T12:36:35.622074,2982,15,social,desktop,False
482,1655.0,2026-02-01T03:54:23.979563,1421,16,direct,desktop,False
483,282.0,2025-10-09T11:03:36.763021,2780,18,paid,desktop,True
484,,2025-11-06T00:43:29.755792,357,6,organic,mobile,False
485,1403.0,2025-10-22T04:21:30.940994,2138,7,referral,mobile,False
486,1825.0,2025-12-05T04:36:16.901444,544,11,referral,desktop,False
487,1808.0,2025-09-12T03:35:52.907816,3112,18,referral,desktop,True
488,1307.0,2025-09-25T05:58:16.114752,2367,14,paid,mobile,False
489,574.0,2025-08-04T14:23:06.913038,149,4,organic,mobile,True
490,1520.0,2026-07-01T19:53:14.185319,2447,5,paid,desktop,False
491,1758.0,2026-07-02T08:03:52.541863,580,14,paid,desktop,False
492,636.0,2025-09-21T10:36:43.592996,644,18,paid,desktop,False
493,79.0,2026-03-18T02:40:45.989737,487,15,social,tablet,False
494,1283.0,2026-03-13T17:53:02.120756,958,6,referral,desktop,False
495,253.0,2026-03-25T13:14:28.169127,1987,5,social,mobile,False
496,1429.0,2026-01-24T23:25:19.808967,1067,9,direct,desktop,False
497,1656.0,2025-08-18T02:01:02.444030,2072,5,organic,desktop,False
498,156.0,2026-06-23T07:48:40.473677,1339,6,email,desktop,True
499,1293.0,2025-07-21T00:22:05.150338,2531,7,direct,mobile,False
500,132.0,2026-01-20T08:53:24.395403,25,16,organic,desktop,False
501,228.0,2025-12-25T06:51:43.151589,37,6,organic,desktop,False
502,,2026-06-10T07:56:31.171351,3519,16,social,tablet,True
503,698.0,2026-06-24T06:40:30.112350,1512,3,social,mobile,False
504,1870.0,2026-06-05T12:20:39.562458,1395,13,paid,mobile,False
505,1625.0,2025-07-15T16:24:50.028255,2983,17,direct,mobile,True
506,,2025-07-18T10:18:40.680410,2843,11,paid,desktop,False
507,1828.0,2025-12-16T02:25:33.863016,1252,17,referral,tablet,False
508,1509.0,2026-01-04T13:52:33.166621,2646,4,social,desktop,True
509,819.0,2026-06-20T14:22:54.103116,641,4,email,desktop,True
510,1566.0,2026-02-10T19:20:25.932017,3227,10,referral,mobile,False
511,661.0,2026-05-02T07:06:56.377090,2420,7,social,desktop,False
512,207.0,2025-08-09T12:13:02.799662,3361,15,referral,mobile,False
513,315.0,2026-01-30T20:07:39.741218,2292,1,social,tablet,True
514,,2025-11-30T07:47:53.937387,1202,1,email,mobile,True
515,1208.0,2026-04-15T04:31:42.809672,2587,4,social,desktop,False
516,,2025-12-18T13:33:04.658861,2545,12,email,mobile,True
517,747.0,2025-07-10T02:51:09.993562,532,3,referral,desktop,False
518,1056.0,2026-06-09T00:48:53.399709,2742,16,organic,desktop,False
519,522.0,2026-05-17T01:35:28.212878,745,12,email,mobile,True
520,1934.0,2026-06-15T00:10:36.310233,1212,1,direct,mobile,False
521,406.0,2026-01-08T04:24:58.772911,280,17,organic,tablet,False
522,,2026-01-07T08:24:31.134694,1657,20,email,desktop,False
523,,2026-06-11T04:04:38.722507,2426,19,referral,tablet,True
524,301.0,2026-05-02T16:28:02.092304,3181,7,referral,mobile,False
525,1773.0,2026-06-13T19:08:58.216208,1031,12,paid,tablet,True
526,1277.0,2025-12-11T11:59:31.174003,3309,13,referral,desktop,False
527,633.0,2025-07-18T00:22:19.233852,2304,1,organic,tablet,True
528,,2026-01-20T10:50:47.465722,3463,12,organic,mobile,False
529,1871.0,2025-09-26T09:20:17.410498,2332,4,paid,tablet,True
530,,2026-01-16T14:42:08.607734,150,8,organic,mobile,False
531,,2026-03-05T14:40:17.115164,2238,9,direct,mobile,False
532,801.0,2026-01-01T06:13:30.238312,85,18,email,mobile,False
533,,2026-04-20T03:23:05.341442,1784,6,organic,tablet,False
534,809.0,2026-02-12T14:54:44.976438,1496,7,organic,tablet,False
535,,2025-07-22T10:31:54.071823,3540,20,referral,mobile,False
536,367.0,2026-05-10T16:22:41.471767,1742,4,referral,mobile,True
537,823.0,2025-10-12T13:32:19.221651,258,7,organic,tablet,False
538,1068.0,2025-11-14T14:45:58.352274,2003,16,referral,tablet,True
539,,2025-09-16T22:09:55.329365,459,18,direct,tablet,False
540,1939.0,2026-02-08T19:24:42.159658,1034,18,paid,desktop,False
541,1968.0,2025-10-16T04:51:51.261789,1622,16,organic,desktop,True
542,1478.0,2026-06-22T21:36:49.607179,2248,8,referral,mobile,True
543,953.0,2026-01-10T20:37:05.315499,2534,6,referral,mobile,False
544,659.0,2026-01-12T12:05:00.430590,1087,5,email,tablet,True
545,524.0,2025-12-27T21:40:51.706377,1394,18,direct,desktop,False
546,516.0,2025-10-03T17:13:15.536965,622,3,direct,desktop,False
547,1123.0,2026-05-21T23:51:30.122096,1978,13,direct,tablet,True
548,161.0,2025-10-04T18:47:32.875713,2632,20,organic,desktop,False
549,618.0,2025-10-29T18:33:07.858507,1906,17,direct,mobile,False
550,1858.0,2025-09-22T13:26:30.842746,2606,11,referral,tablet,True
551,1833.0,2025-12-31T01:52:26.154306,2268,3,referral,desktop,False
552,1639.0,2026-06-28T22:42:30.787721,2352,10,paid,tablet,True
553,36.0,2026-03-26T17:33:23.529014,1461,13,referral,mobile,False
554,959.0,2025-07-10T18:55:08.859183,759,16,email,tablet,False
555,725.0,2026-05-01T08:12:57.275459,2357,5,direct,tablet,True
556,373.0,2025-11-05T23:10:42.475177,2058,2,paid,desktop,False
557,35.0,2025-09-28T22:50:42.555770,169,9,social,desktop,True
558,662.0,2026-06-13T02:27:14.637302,2519,6,direct,tablet,False
559,1100.0,2026-01-12T12:26:01.126398,858,9,organic,tablet,True
560,361.0,2026-01-30T17:25:25.873227,3536,15,paid,mobile,True
561,1609.0,2025-08-30T23:00:01.949318,2794,2,referral,tablet,True
562,240.0,2025-07-12T14:56:16.563331,2430,1,direct,mobile,False
563,358.0,2025-09-18T20:00:47.749200,3249,13,organic,desktop,True
564,874.0,2026-05-08T22:21:38.017506,1966,1,social,desktop,False
565,222.0,2025-07-19T01:02:54.422417,2344,9,email,mobile,False
566,769.0,2025-07-10T03:19:00.591071,984,6,direct,tablet,True
567,172.0,2026-06-04T13:26:15.955879,2050,12,email,mobile,False
568,,2026-02-13T08:01:54.145478,847,14,organic,mobile,False
569,1392.0,2025-11-21T19:22:35.458794,3480,7,referral,desktop,True
570,588.0,2026-01-17T21:28:24.193838,2817,16,email,mobile,False
571,765.0,2026-06-01T18:23:52.231483,2974,20,email,tablet,False
572,102.0,2025-11-28T18:05:22.072675,293,12,direct,tablet,False
573,203.0,2026-05-10T20:06:42.630032,2450,4,direct,tablet,True
574,1194.0,2026-01-01T13:25:14.165046,921,11,paid,desktop,False
575,900.0,2026-01-07T12:15:04.198128,1284,10,referral,mobile,True
576,1516.0,2025-11-01T05:30:20.463257,682,18,organic,mobile,False
577,1783.0,2025-11-16T04:09:03.469599,248,8,social,desktop,False
578,752.0,2025-11-12T10:02:43.248356,1832,17,social,desktop,False
579,1847.0,2025-11-09T09:13:38.318261,3019,17,paid,tablet,True
580,294.0,2026-02-19T18:34:32.770689,3106,18,direct,desktop,True
581,1141.0,2025-08-08T17:54:49.885607,2523,10,paid,mobile,False
582,1458.0,2026-03-20T07:17:49.262698,1177,8,email,tablet,False
583,916.0,2026-05-30T09:51:22.338116,3498,17,referral,desktop,False
584,1716.0,2026-05-11T23:47:15.521352,2501,7,social,tablet,False
585,1286.0,2026-06-09T00:15:19.621861,347,4,email,tablet,True
586,612.0,2026-06-12T21:11:18.292279,2176,3,email,mobile,False
587,479.0,2025-08-08T15:21:40.958565,3472,10,direct,desktop,False
588,1929.0,2025-09-02T07:20:19.720894,1751,12,direct,mobile,False
589,670.0,2026-04-21T04:20:24.607226,162,7,paid,tablet,True
590,1771.0,2025-08-25T18:10:04.845430,3465,3,social,mobile,False
591,59.0,2025-10-25T19:10:23.365893,2895,11,social,tablet,False
592,1534.0,2025-12-03T14:16:37.309351,624,3,paid,tablet,False
593,95.0,2025-12-27T13:06:47.332788,1649,20,email,mobile,False
594,934.0,2026-03-21T03:43:39.208456,1258,17,social,tablet,True
595,1819.0,2026-05-04T07:01:00.974362,2367,5,direct,tablet,False
596,,2026-02-21T01:03:54.614091,2095,19,organic,desktop,False
597,986.0,2026-03-18T11:32:59.665189,2052,2,direct,desktop,True
598,1091.0,2025-08-06T20:43:51.505606,1071,3,direct,tablet,False
599,577.0,2026-01-05T05:42:11.004748,816,7,direct,mobile,False
600,1828.0,2025-07-25T15:23:44.572308,2733,10,email,desktop,False
601,70.0,2026-05-26T05:20:30.274665,1281,16,referral,mobile,False
602,1603.0,2026-02-26T10:52:35.205914,2940,13,organic,tablet,False
603,1431.0,2025-11-26T16:51:52.984440,418,14,direct,tablet,True
604,882.0,2025-10-14T18:55:55.857695,2178,7,organic,mobile,False
605,984.0,2025-08-12T19:23:41.537055,369,8,email,desktop,True
606,1219.0,2026-06-09T17:59:38.291385,536,6,paid,tablet,True
607,430.0,2026-03-02T21:18:42.753358,2959,1,email,desktop,False
608,1381.0,2025-12-27T05:07:29.000255,767,8,social,desktop,True
609,651.0,2026-05-10T16:48:52.526471,2373,10,direct,tablet,False
610,521.0,2026-07-05T10:20:06.637136,1357,4,referral,desktop,False
611,1972.0,2026-02-07T14:36:47.552471,2275,17,organic,mobile,False
612,1136.0,2026-06-15T22:13:56.389854,3246,18,social,desktop,False
613,401.0,2025-10-11T06:35:39.867842,67,7,referral,desktop,False
614,1857.0,2025-11-18T23:29:10.606801,3289,15,paid,tablet,True
615,962.0,2026-01-01T17:24:55.766619,374,15,paid,mobile,True
616,1293.0,2026-04-04T02:40:20.153760,277,15,paid,desktop,True
617,299.0,2025-08-08T02:34:02.942229,2824,3,social,mobile,False
618,249.0,2025-12-31T12:17:48.688121,2358,10,social,mobile,False
619,1941.0,2026-02-04T12:25:32.599458,696,16,referral,mobile,False
620,1881.0,2025-07-31T18:50:09.386742,1643,1,referral,mobile,False
621,636.0,2025-11-15T15:22:36.992090,3588,1,organic,tablet,False
622,593.0,2025-09-28T11:38:37.051663,2244,16,paid,desktop,False
623,767.0,2025-09-08T00:53:00.987978,2050,9,referral,desktop,True
624,,2025-11-13T22:52:51.581358,1181,17,paid,mobile,True
625,,2025-11-08T19:39:16.343121,477,12,email,mobile,False
626,726.0,2025-09-25T23:08:01.944356,2557,11,email,mobile,True
627,530.0,2025-09-20T06:12:19.750946,2825,3,direct,mobile,False
628,923.0,2025-09-16T10:30:00.309726,2616,11,social,mobile,True
629,83.0,2025-10-08T03:29:21.411780,1765,2,email,desktop,False
630,1740.0,2026-05-11T22:14:30.473860,2088,17,email,mobile,False
631,1429.0,2026-01-21T19:42:13.702282,3006,15,organic,mobile,True
632,1076.0,2026-02-13T04:14:45.161557,2768,8,organic,desktop,False
633,,2026-02-16T17:49:27.769612,194,16,paid,tablet,True
634,1874.0,2025-07-15T08:44:25.983571,3063,3,social,desktop,False
635,1810.0,2026-05-05T16:58:32.023942,2949,14,email,tablet,False
636,1632.0,2026-04-07T03:41:48.253106,3560,3,direct,mobile,False
637,,2026-06-08T17:05:16.968157,2443,6,email,mobile,False
638,942.0,2025-09-05T16:40:15.998138,1177,7,paid,desktop,False
639,443.0,2025-09-08T18:56:10.350592,1567,20,email,tablet,True
640,,2026-06-04T21:09:18.690089,1869,19,social,mobile,True
641,494.0,2025-08-01T13:06:41.615541,461,2,paid,desktop,False
642,1882.0,2025-08-23T13:32:00.190791,1245,15,direct,desktop,False
643,1903.0,2025-12-21T23:05:27.333939,2275,20,referral,tablet,False
644,1819.0,2026-04-21T09:29:13.067128,1697,15,paid,tablet,False
645,307.0,2025-11-25T06:34:36.627594,3310,16,email,tablet,False
646,203.0,2025-11-28T11:16:55.915065,1206,20,email,mobile,False
647,220.0,2026-05-23T16:09:51.929508,1721,19,email,desktop,False
648,1243.0,2025-11-19T11:22:58.049760,2502,10,direct,mobile,False
649,1306.0,2026-02-03T18:57:24.578217,3363,7,paid,tablet,False
650,594.0,2026-06-27T18:58:14.291039,1674,14,paid,tablet,True
651,,2025-12-25T03:05:55.615235,2113,16,social,tablet,False
652,920.0,2025-12-25T16:08:15.291688,2543,20,direct,tablet,False
653,124.0,2025-10-23T02:45:27.012382,1509,5,organic,mobile,False
654,,2025-08-10T15:11:17.309118,3379,19,referral,desktop,False
655,714.0,2026-03-30T11:12:18.566345,226,2,social,mobile,True
656,320.0,2025-10-27T14:40:33.260899,2908,8,direct,tablet,True
657,1919.0,2025-10-18T23:46:44.489723,3538,20,organic,tablet,True
658,845.0,2025-08-09T06:57:50.450334,2460,13,email,mobile,False
659,1790.0,2026-06-26T11:06:56.689067,3277,13,social,mobile,True
660,702.0,2025-09-08T05:19:04.660389,321,6,paid,mobile,False
661,1907.0,2026-04-20T10:43:39.479230,1059,13,referral,tablet,False
662,477.0,2025-10-06T17:48:10.358113,3043,7,organic,desktop,False
663,549.0,2026-05-30T23:19:41.252113,3029,17,referral,desktop,True
664,101.0,2026-02-21T17:31:16.178139,1465,19,referral,desktop,True
665,659.0,2025-08-03T13:32:40.395021,2307,18,referral,desktop,False
666,84.0,2026-03-22T09:36:20.929255,3534,16,email,desktop,True
667,1925.0,2025-10-07T17:31:15.153615,1764,6,social,tablet,True
668,1870.0,2026-03-03T23:33:30.739066,2705,13,direct,mobile,False
669,1577.0,2026-05-25T22:48:15.188096,784,7,referral,mobile,True
670,1035.0,2026-06-30T00:58:38.322567,2330,3,social,mobile,False
671,716.0,2025-12-25T20:33:30.355470,3263,14,organic,tablet,False
672,,2026-03-27T10:58:17.692799,612,11,direct,desktop,True
673,456.0,2026-05-12T08:07:16.859475,2908,3,referral,desktop,False
674,634.0,2026-03-08T09:50:00.282634,766,19,email,desktop,False
675,,2025-09-18T03:31:38.180211,2260,11,organic,mobile,False
676,812.0,2025-12-28T10:10:51.135608,1470,18,referral,mobile,False
677,1760.0,2025-12-12T15:23:41.323612,1707,6,social,tablet,False
678,1537.0,2026-02-21T11:12:37.922289,2951,7,email,mobile,False
679,597.0,2026-01-13T21:17:45.549774,111,1,paid,tablet,False
680,229.0,2025-10-21T18:02:18.748645,3389,19,organic,mobile,False
681,368.0,2026-02-05T23:30:45.318828,789,8,direct,tablet,True
682,717.0,2026-05-12T06:55:01.449189,3421,18,email,tablet,False
683,190.0,2026-02-20T17:02:23.790226,1977,9,direct,mobile,True
684,1521.0,2026-05-31T03:02:14.329095,1518,12,direct,desktop,True
685,1733.0,2026-02-10T00:38:12.436920,1439,7,direct,mobile,True
686,1654.0,2025-08-02T16:08:27.625661,3522,5,organic,tablet,True
687,592.0,2025-08-30T22:38:27.522503,1993,9,organic,desktop,False
688,879.0,2026-05-21T00:30:43.898257,1190,8,email,desktop,False
689,1112.0,2026-03-15T03:37:17.043271,3336,14,social,desktop,False
690,1342.0,2026-03-14T09:13:19.758108,1535,6,social,tablet,False
691,1455.0,2025-08-21T12:04:41.417952,2240,9,referral,mobile,False
692,618.0,2026-05-23T11:58:30.051665,2070,2,social,mobile,True
693,779.0,2025-10-26T20:15:41.735579,2131,9,email,mobile,False
694,1436.0,2025-10-26T02:09:33.518932,3566,15,social,tablet,False
695,1439.0,2026-02-26T20:28:06.469810,1770,9,paid,mobile,False
696,1120.0,2026-04-20T11:55:30.062644,149,1,direct,mobile,False
697,397.0,2025-07-07T07:36:49.107835,3583,18,paid,mobile,False
698,1058.0,2025-12-23T05:03:39.920530,3525,14,social,mobile,True
699,1576.0,2026-05-21T04:25:50.983047,452,15,paid,desktop,False
700,457.0,2025-09-21T05:18:32.437169,3372,5,social,tablet,False
701,901.0,2026-05-27T22:48:58.311242,1204,7,social,desktop,True
702,307.0,2026-02-11T13:11:57.495558,3280,12,referral,tablet,True
